Colistin_0.8ugml,Ethanol_5.,Gentamycin_0.8ugml,Gentamycin_4ugml,Gentamycin_8ugml,Imipenem_0.1ugml,LB_,LBBlood_5.,LBUrine_5.,pH_8,pH_9,Colistin_4ugml,Colistin_8ugml,EDTA_0.1mM,EDTA_0.5mM,EDTA_1mM,Imipenem_0.5ugml,Imipenem_1ugml,Indole_1mM,RPMI_1,pH_5,pH_6,Aceticacid_0.7mM.1,Aceticacid_0.7mM,Aceticacid_1mM,Aceticacid_5mM,Bleach_1.,Chloramphenicol_1.6ugml,Chloramphenicol_8ugml,DMSO_1.,Ethanol_1.,M9_GLUCOSE,Methanol_1.,Methanol_5.,Propanol_1.,TWEEN20_0.8.,TWEEN20_0.8..1,TWEEN20_1.5.,Tetracycline_0.8ugml,Ceftazidime_0.2ugml,Ceftazidime_1ugml,Ceftazidime_2ugml,Ciprofloxacin_0.05ugml,Ciprofloxacin_0.25ugml,Ciprofloxacin_0.5ugml,LB_2,UV_12sec,UV_24sec,UV_6sec
232022,156604.5,181843.5,251266,226068.5,222702,169531,100410.5,138405,151707,117850,217516,154843,123510,52677,40832.5,156462,188836.5,123279,52644,116487,109719,72025,77600.5,82607,43438.5,56256,19441,0,83099,77124,8923,119596,112348,91559,51403,51403,66631,24064,230620,277154,158623,214675,252334,295660,194105,120472,46156,148043
0,108363,10120.5,2639,0,12260,213888,24213.5,102144,85686,48279,0,0,17424,0,3895,6370,14772.5,0,3015,5889.5,19874,139885.5,133091,75302,128055,18746.5,51391,0,114395,67038,0,118181.5,127735,63193,28178.5,30935,54172,59052,210952,180165.5,142091,218406,171403,172802.5,214315,6246,13353.5,136516
233782,145564,211337,95051,41292,198847,179499,96204.5,143056,137475,82044.5,179909,141195.5,93345,11669,16377,127520,50991,79180,104931,117668,160597,89537.5,88386,99845,67976,14326.5,69621,0,61029,121796,29791,91063,97388,125886,12820,27230,85294,8488,348573,219514,218931,321714,325256.5,319475.5,292636,276190,331978.5,51067
172673,135193,164086,43751,31926,155235.5,232961,92625,107926,111848,77106.5,222553,176172.5,181114,75667,54053.5,140988,88953.5,120562,96641,138956.5,192832,145943,145943,216489,110691,212142,78498,0,122422.5,193753,88254,167580.5,152195,228123,139940,148112,147410,178088,408751,410473,434853,406784,402345,428948,378249,161069,257773,233996
260406,241970,224234,280056,262440,257277,248541,114365.5,232220,200533,178574.5,250039,161322.5,277087,79790,54956.5,330038,327866,163421,175031,306319,309486,136846.5,147027,190219.5,97104,124663,159065.5,55834,125434,197775.5,101292,148914.5,149725,187165,127407,127407,134043.5,234825,360366,449107.5,346899,270035,365684.5,556295.5,264093,272578,273754.5,98897
153200,85204.5,144586.5,150131,176974.5,102642,158416,58780.5,115528,99845,84298,99759,121048.5,52929,40729,37543.5,78386.5,115843.5,33934,36042,39491,67244.5,33394,34037,46721.5,6297.5,0,25303,0,29285,41984,0,53842,45497.5,49960,43823,47691,49481,57271,205280,234846.5,248544,196740.5,231155,215739.5,197761,192363,146592.5,95935
221618,205262,227863,194358,228983,257629,227172.5,118517.5,162896,185037,137923,238684,63795.5,192543,23077,32044,267404,277374,89460,194451,140120,190286,91954.5,91954.5,113187,36334.5,53748,144250,123839,78100,120361,22271,122959,99450,143960.5,107193.5,109278,109580,122276,313089,353843,441463.5,295062.5,394784,520274,278353,69800,50618,96153.5
49475,16125.5,28645,23208,42476,25815.5,6579,23501.5,18125,29959,15427,123893,130236.5,43756,15446,23209,177307,67501,65813.5,60484,83121,76972.5,33729.5,31442,55320.5,28843.5,47679,36482,51465,53173,46189,1314,33120.5,39687,47304,26509,27902,45530,72140,0,0,0,0,0,0,0,0,0,0
103198,88006.5,157377,139193,197525,85204.5,142645,43973.5,113485,117916,67915,89969.5,53985.5,100210,56253,50373.5,107002,112912,66402,94945,113054,124217,77355.5,96072,129968,75060,100529.5,126512,147033,84716,112872,19697,119584,109469,115364,118805.5,125220,117652,127771,139401,138946,194438,147979.5,160651.5,151489,153034,159390,183769,49209.5
199949,131803.5,161715,169557,193116,151804,183539,86479.5,130783,106935,103141,132230,97617,97631.5,64663,48268,124222,147993,74086,55598,97301,82457,102810.5,107996,102262,71316,89795,156121,88368,102729,97797.5,57275,126811,107878.5,120782,124389,128248,118286,156669,186042,205661,243415,200841.5,232346.5,229977,211693.5,181594,202001,107001
76803,41611,88412,45132.5,39201,67656.5,132056,44455.5,46017,58333,31245,155631,43916,88567.5,17360,34794.5,149117,168847.5,76986,85372,132659,91730,75116.5,83334,69274.5,42832,55412,68192,70860,65928,72327,38147,92641.5,38144,62779,60249,63871,76370,97936,279116,245202,271546,256003.5,278456,288179.5,275576,70633,258893.5,197417
233737,139792.5,242532,233472,230823.5,154166,222423,94864,142654,133558,86580.5,164161.5,146401,136566,25859,29243,141485,168073.5,75502,90764,107662,106068,106852,106852,163125,66747,106990,138444,0,112542.5,158392.5,42939,132021.5,138188,154117,107953.5,121906,151822,186713,315717,324196,320723,293878.5,303008,347924,327844,26381,31455,211703
244402,100779,228543,209232,238315,178496.5,199256,92670,135803.5,137478,75926,194697.5,122353,138703,34070,40199,141937,152940,83078,73338,114876,103053.5,67802.5,72050,122175,51456,82971.5,111509,83499,71150,110928,35216,87641.5,83325,129352,82815.5,88910,89890.5,115561,368024,396923,376333.5,346294,326377.5,397519,337257,41860,0,117256
189426,205488,232004.5,236949,337913.5,208502.5,247666.5,83873.5,153560,147659,128572,287050,169031.5,183336,57975,78498,249748,356063,183525,121075,142370,199409,94346,94428,161360.5,94889.5,60024,199816,107621,147947,122042,0,128259,175480,206342,82681.5,52964,111623,103144,298199.5,293678.5,379434,285434.5,310568,391612.5,307362,25336,30439,140954
0,17287,9097,0,2444,7106,182032,6770,99815.5,8802,99379.5,43587,85801.5,31285,26071,15846,28261,37688.5,5449,0,122242,166819,130108,81198,43816,154345,29402,83143,18766,168001,47354,2506,63551,91225,71114.5,48281,43918.5,45724,57807,94124,94714,95537,106969.5,103649,89954,172400,102490,116540,68472
120858,83886,181217,183150,223359,86911,135023.5,42392,104210,86036,47407,130019,67522.5,101890,46098,20371.5,92141,98265.5,64076,71112,90865.5,115883,79553,79553,101285.5,44909,72443,139624,215411,85435.5,96852,46445,109301,106252,113880,101289,104394,113242,97645,263157.5,245795,219738,247738.5,299762,305405.5,199648,183136,52084,190285
180324,116984,177695.5,193285.5,210502,146901,193129.5,80638,139737.5,124550,100716,174197,150522.5,104513,39955,34881.5,122600,121570.5,68287,105401,110248,135404.5,110821,120915,139866,65644,97298,127499.5,62727,109169.5,117825,48919,129720,105430,141257,134580,131778,130136,158474,232098,269416,279218,253047,269750.5,319680,257057,11997.5,19092,75832.5
210882,152654,188915,207842.5,226010,194592.5,227195,96347,151176,132767,105350.5,194794,148239.5,138439.5,83063,47056,161700,176459,93328,88100,171255,122709,95944.5,97105,140546.5,55335.5,99208,167571,71642,112736.5,121071,75089,141953,108376,139561,136378,141237.5,138810,157267,234368,255691,290913,272767.5,262005.5,255875.5,276004,209070,297230,124267
186741,140817,191108.5,219204,217979,175618,231081,77824,151232,129629,100161,177747,149358.5,109807.5,72760,44805,135904,144421,85152,98320,158246,123946.5,98837.5,109236,131086,68339,95644,173914,135259,108114,114452,65810,139168.5,128456.5,136929,135327,136441,138305,157272,358914,345632,324345,325033.5,341354,406766,279541,264360,319070.5,153073
98542,82799.5,146328.5,27938,22882,102309.5,178134.5,32713,90611,70542,50295.5,96451,90135,77228,7944,11131.5,85934,93836.5,58694,34731,25927,63557,88673,93523,86372,56509,82310,95427,0,53914,101029,60946,87427,94303,123518,89441.5,92937,108057,98145.5,285707,308814,271374,260659,274397,307686,252192,55370,35411,134690
240084,191090,212911,273312,258815,240753.5,219896.5,84768,202197,155916,126873.5,183981,24172,148427,93365,66569,198716,210023,97009,79298,147520.5,113663,80616,80806,111712,39663.5,48053,137676.5,90386,68676.5,122445.5,57409,104744.5,95389,118912,83006,83006,91751,178849,283250,374388.5,397146,318029.5,375410,527382,265450,226369,322338,106789
186981,173202.5,146676,37152,19456.5,213176,227311.5,87685.5,158341,167992,127309,167408.5,104290,179316.5,140083,93493,208063,175067.5,175390,105594,127105,153453,163101,166993,206702.5,155692,205624.5,160497,0,153622,178498,89021,156717,225289,201072,217341.5,218709,299455,105277,282426,281919,385959.5,374286.5,384022,392508.5,271664,291027,278351.5,271413.5
194933,151169.5,202658.5,220241,230789.5,163810.5,247395.5,70080.5,156746,133888,106245,163616.5,135503,106278,54481,27485,74947.5,58212,103258,93321,84489,86683,151130,160442,206678,103580,155111,67956,12454,139755.5,173259.5,98820,166874.5,144071,200407,181195.5,184803.5,190982,110612,335082,340192,322552,335361,347195,365887.5,306647,285687,287141.5,247716.5
102167,78355,99928.5,3458,8673,81577,118715.5,47508.5,92063,82973,51683,80918.5,82705.5,55682,13104,15722,89992,73568.5,68365,53469,56459,76550.5,32682.5,29603,22570,9372,13612,7980,0,27814.5,12758,2765,37635.5,31249,35294,17532,10845,24139,6736,211521.5,219075,199532.5,192480,217727,249790.5,176669,33449,14747,114820
96365,61178,111506,122669,139248,58487.5,111131,21981,57168,65831,40530.5,75676,82153,50550,16598,17083,79104,84886.5,49852,55671,52940,44591.5,79967.5,74252,82102.5,45010.5,78773,72799.5,0,75949,78167,15103,82947,94613,65769,111365.5,103564,96203,104313,136748,143748,185200.5,157228.5,163771,185667.5,142205,87685,39707.5,22079
21462,113681,9828,9293,9616,87552.5,185516.5,63563,139137,88525,71934.5,0,0,4067,3458,0,0,0,1339,0,0,16428,159909,150571,140076.5,196439,123888,64217,2478,139142.5,187915,72839,124899.5,163290,173397,30712,41520.5,63890,78471,238567.5,194373,212049,238868,201265,210518,268203,208239,321754,129248
91334,48365.5,106524,82571,113977,94995.5,73592.5,38673,59795,66113,46713.5,55387,67387.5,52926,22489,18860.5,44954,41328,26987.5,28981,14422,38521,30370,32212,38347,21399,21593,25683,0,33129,31139.5,5791,38754,33914,47360.5,47809,47071,50510,45433.5,77381,79508,90495,89096,83938,103501,79179.5,23301.5,14313,56486.5
160154,109487.5,173304.5,211905,185978.5,163632.5,145022,73406,144299.5,106778,101446,138238.5,130449.5,102474,42013,35782.5,147596,120145.5,63465,85180,75933,83715,102453,103762.5,96686.5,83063,77861,125158,13788,108481.5,83366,56555,127845,93395,100948,104871,104871,121689,126565,202841,215059,221298,194569,213052.5,235828.5,168210,129585,200727,34709
111175,82401,93772,109074,109000,88242,87799.5,36632.5,94682.5,100734,48703,20780,32824.5,93222.5,50893,27733,57481.5,58242,47468,30464,100957,72342,53369,52081,56769,23613,45110.5,56539,19330,41539,54859,12720,57733.5,53404,62022,47693,50801,63489,77274,96761,99247,136903,115499,116828,141762,93273,74164,100639,37183
163151,131982,172809,205540,211160,137395,168171,79264,143177,86523,80386,184195.5,193829,84006,51937,43828.5,145927,109395.5,68839,81994,159990,125530.5,41167.5,50268,66997,12493,26608,59490,1946,35274,53731,4523,53867.5,55337.5,67199,40192,48953,48404,72185.5,188365,258368,264400,210131.5,240872.5,301291,190212,116476,206421.5,43344.5
201289,136821,180521,195352,218553,192681.5,178897.5,83182.5,142775.5,126833,98241,129628,75017.5,117818,60887,48847.5,120942,118183,80283.5,87429,151135,140026,91672,94030,132070,55412,92506,125378.5,87348,87942,104786,66340,109044.5,99071,113832,100186,100955,107470.5,145422,258110,262054,245955,260312,270079,300365,222691,201488,248786.5,190942
58411,72826,76268,80307,90955,81784,128018.5,32574,79687,73908,35607,61847,78770.5,53507,6219,12305,60448,49674,30022.5,37299,40286,54509,88242,85048,69999,55708.5,41414,97696,125267,62955.5,61882,44292,79404,81552.5,70713,80528,73058.5,82244,65370.5,158694,183636,174345,159360,174626.5,214665,151722.5,0,38813,23266
223772,125061.5,221418,141491.5,68608,178069,182963.5,94118,139200.5,124530,90494,215691,159059.5,129985,68015,38603,186297,225452.5,116891,86029,147812,147274,129575,135254,174569.5,77007,117815.5,170315.5,135295,122347,143856,107594,152709,134860,152891,167420,177054.5,162350.5,182746,262980,280718,298273.5,272533.5,285291,314459,236561,113832.5,108750.5,179653.5
209560,188208,219764,134602,68757.5,231829,253808.5,94065.5,159933,145586,125299.5,198025.5,154547,206977,94839,68519,228540,194361.5,150390,142275,171820,213916,153289,154273,240182,136709,168922,190356,162969,165601,194933,133184,171360.5,181309.5,211119,168450,179747,192780,233969,357709,383332,376367,377349,342689,410682,336757,280184,283408.5,177418.5
134708,84986.5,170805,157764,191020,78564,118405,38925.5,84857,91154,59208.5,206889,138497,95596,74981,40258,138843.5,144700.5,105607,67373,103071,151112,52435.5,52435.5,114750,57859,105763.5,9958,0,52815.5,99639,34613,81448,77239.5,99066,75881,79052,119201,129348,158684,180553,173104,173966,210708,229147.5,136213.5,114532,137518,84335
132421,96813.5,167391.5,159923.5,202717,112526.5,158434,39584.5,98083,109234,69442.5,110825.5,51314,75812,45070,30420.5,111549,110178,70458,94751,85282,112888,97683,94080,135451,59682,105021.5,110189,30483,94620,108131,50386,124774.5,115270,125776,124477,123883,121728,139553,204740,196623,241916,213830,208881,228888.5,198181,0,338.5,0
47815,35942.5,54569,59150,62316.5,40580.5,121808.5,26575.5,40284,39149,25869.5,76674.5,31264,57195,16768,17163.5,69366,61346.5,41111,68018,66501,74209.5,70474.5,75181,117377,58186.5,91021.5,63925,0,65436,102591,42822,91472,72823,94904,63928.5,80447,46689,125681,190979,200374,206113,198528,198587.5,226390.5,195284,1082,0,43528.5
138042,98574,179153,196841,218078,116504,166912,50723.5,144525.5,115137,84726,134031,115606.5,135941,46475,34981.5,125327,115449,81636,74449,121583,150789,82428,91904.5,130004.5,52015,79094.5,65513,8048,73952,102685,78895,114050.5,95733,125138,137933.5,150360,163469,154566,215579,210080,209952,196939.5,224998,241725,187014,65744,36237,113315.5
268377,212907,198487,42165.5,28900.5,251145.5,298333.5,134858,184246,194209,155704.5,297879,229343,250228.5,122166,88188.5,285765,305471.5,211239,164360,248615,220921,219607.5,219607.5,356009,179709,291074,167286.5,12475,225295.5,299803,169921,255941,263547,290672,249031,256294,257476,188514,501629,517599.5,441953,421388,77427.5,35218,391079,476741,567219.5,510255
173236,157948.5,35914,57582,25090,134784.5,159347.5,89884.5,154644,206154,117303.5,9822,0,113188,5428,7547,14279,25232,2289.5,7395,53854.5,62608,61064.5,38105.5,63287,43092,5373,55692,0,60760,43265,0,95348,73863,61844,59232,58940,35283,44045,144084,120713,111831,183881.5,161372,172399.5,167267,5559.5,0,39620
128803,80416,174156.5,181229,200796,89686.5,132681,53461.5,104583,87706,72661,90593,101292,74899,25044,21092,83852,95129.5,60968,82606,94197,122582,83125,85533,104875.5,43615,80360,81664,0,70446.5,94944,65056,105507,88238,105206,95567.5,100645,102560,141082,195082.5,233537,235037,207419,198523,246559,209741.5,71416.5,25553.5,151581
244663,107221,189561.5,181593,237628,177406.5,174573,73909,116113,122810,43776,132385,145427.5,104864,16852,29785,111414,126017,72018,55348,75148.5,81779,70534,81226,121630.5,69554.5,58968.5,74119,0,86946.5,132285,21358,107423,108087,141429,90944,95645,101235,123007,282809,324992,315162,233099.5,266137.5,322209.5,214316.5,90958,8081.5,129045
202995,113041,202157.5,190786,205735,172628.5,219360,79889,119943,126411,50539.5,79929.5,0,75006,14703,22451,130433.5,111688.5,86610,37173,132590,141525,121432.5,123086.5,128441.5,59636.5,66358,100731,55144,97063,109832,53967,119871.5,111934,120892,91642,92601,108954.5,123971,257825,265465,264192.5,287835.5,271444,268302.5,297944,148896,219634,226540
97411,58510,81041.5,95476,101920,84248.5,63836,37266,66399,94497,44550.5,40485,61121,22081,12392,10848,26134.5,38017,17646.5,4995,8514,19289,24280.5,26870,46948.5,25353,18028.5,23594,0,34521.5,42663,0,46836,36075,48519.5,34678,36536,44623,33943,64863,65318,60865,64407,68605,78074.5,58874,51236,34485.5,36161
122147,69697.5,131100,142018,166757,98343,139222,45431,113200,71064,12130,110080,35289,95065,18414,19056.5,120146,126180,20964.5,26490,29278,52552,64910.5,64251.5,73320,24956.5,24277,66996,0,44449.5,57223,0,62347,46918,48980,63641,61018,59935.5,72616,142480,117384,114737.5,163165,153100,119450,159143,24442.5,0,72822.5
172404,119966,169560,212366,215998,153156,140383,84445,146015,119193,100653.5,137674,138540,115108,40859,31109.5,137518,125462,62066.5,67759,91562,84402,105143,101825.5,115129,69564,79048,124420,27348,94540.5,100440,47477,119144.5,98197,101609,114940.5,116126,110909,144744,157302,165147,229298,180029,197751,249979,161205,0,582.5,31155
151057,112831.5,147303,168623,191439,145327,145705,70174,133248,115815,89680,122635,114947.5,93912,21987,39732,131885,111701,59616,57716,53359,67164,82846,82026,81821.5,47220,48500,90313,7115,81476.5,56167,29613,88809,79820,75809,73311,73956.5,77075,82604,209736.5,216994,202297.5,202662,217813,243845,170950,22231.5,4489.5,64148
204895,98406,124821,160070,135537,202697,140647.5,61367.5,46623,141391,49841,40153.5,0,29981,0,1173,3169.5,53801,0,0,0,26506,44252,42828,70076,11946,1285,19302,0,13703.5,50399,3188,35546.5,45007,52169,13768,22588,23490,48464,198984.5,180528,187662.5,186292,206849,212999,202176,109743,21866,135646
145976,52964.5,68595.5,264169,0,80172,175394,14309,115139,100423,25572.5,30597.5,14949.5,105509,10956,2748,12745.5,48669.5,9640.5,6166,100975,103499,166069,151731,73222,113518.5,28057,100469.5,119208,97050,57044,2498,163096.5,187604.5,95603,51276,56280,35812,68276,173592.5,157317,139419,225250,188171.5,188629.5,198866,129648.5,42495,134769
205012,116589.5,223572.5,161754,37329,140699.5,227446.5,74871,104037,106175,63188,164684,139281,137383,26356,19149,143333,148176.5,92540,78882,126068,98142,108815,108815,171940,101810,124679,58020,2961,116215.5,151489,79059,169714,147367,165069,143702.5,158572,172438,100898,368579.5,364195,332965,347019.5,372124.5,392401.5,333733,284487,310675.5,351566
130873,95116,142826.5,174771,215759,102800,154400.5,58835.5,113776,87953,77579,0,49152.5,110765,22433,23199,112719,84552.5,59066,107269,58337,95924.5,106697,110796.5,149975.5,93708,94668,149491,71610,103764.5,103108,76465,119664,111949,141498,134864.5,124718,134988,140542,273125,268089.5,242969,250842,274370,301143,194176,179870,159913,214933
155532,100835.5,185524.5,244345.5,227320,119816,180660,56316,125292,97179,66438,105104.5,96283,120441,17483,23257,95972,131487,69074,62596,87157.5,91846,112437,117067,158843,112105,125456,162845,185900,125873,136715,40192,152530.5,165489,146456,162473,157685.5,185879.5,184593,308107,328143.5,312744.5,285433,284366.5,337400,266822,217577,181913,218981
177671,202808.5,208396,203584,287786.5,158937,247056.5,84254,119335,101357,63317,201164,139412.5,165761.5,27527,46039,150090,178627,90458,53197,117106,118876,79036.5,98701,154822,37972,32854,105600.5,0,78088.5,145479,13548,105520,103639,157657,73144.5,111952,85328,112442,287849,296468,219251,245932,266122,331100,261145,126398,35435,184968
124445,100793.5,158475.5,232299,203217,101610.5,156163,52169,119926,118275,68017.5,123855,101705,104279,46779,31459.5,134299,142227,80263,83810,109924.5,131186,75102,77807,116405.5,78355,90569,46969,2527,71889,90249,41554,92946,92364,109000.5,97148.5,98873,123790,162577,193486,204025,196222,171707,224545.5,247930,192065,64182,18852.5,128668
98553,81433,127089,68844,141622.5,87128.5,138996.5,45647.5,105553,99712,62143,96295,93263.5,69878,30318,23357,62989,55973.5,40197,70820,59063,90886,88841,84272,99005.5,50562,75416,105166,16344,79921.5,73839,48415,123370,76754.5,100019.5,98676.5,101249,109630,115685,222864,225949,204863,210427.5,206353,222965.5,172650,159300,170413,27880
98069,67499,106968.5,127270,126879,77405,122820,29078,65599,66848,44712,60540,28456.5,68912,29087,33459.5,101171,145087,75104,85746,142876,72704,41466.5,48232,63041,14244,75031,55031,10793,31009.5,66496,29110,51723,50087,29554,60419,60419,46213,73772.5,166350,182395,231809,183109,181139.5,190853.5,180383,85403,9561.5,31618
119640,104627.5,146761.5,162135,155322,129519,159890.5,57381.5,119197,84634,76386,112644.5,102416.5,57837,16982,35485.5,99541.5,133510.5,38612.5,55420,22085.5,63756,53460,61587,92504,18650,47956,91317,133245,48081,81604,30714,75116.5,63849.5,79278,63382,68771,76981,103818,219703,242036,271416,228207.5,234029.5,305416.5,206338,65493,32279,122974
128851,85624.5,120805,136761.5,142692,143226,137796.5,53945.5,148904,89794,76516.5,23514,26593.5,98260,31511,25349.5,26868,3994,18309,14389,219366,144557.5,66447.5,62823,50742.5,40595,21282,5669,0,38981,48651,6136,75521,59828,63753,46489,51040,57530,47207,154215,155852.5,150091,169851.5,153963,155242,147503,122425,163094.5,124724
98660,55715,98662,97878.5,118444,95795,84391,35538,64940.5,67972,46336.5,57557,62291,53183.5,18436,16811.5,44807,39278,29197,26187,16346.5,40973,33779,38354,41186,14248,16046,28289,0,42185.5,35635,14718,44669,41290,44167.5,50017.5,44807,45644,44467,107757.5,105550,116786,122256,114093,123157,95171,33951.5,45863,74935.5
166221,85477.5,194323,185297,202944,243657,166914.5,62917.5,110809,143063,62004.5,232539,162273,86956,5403,14279,72730,128208,53304,30121,18311,73264,20848,26476,44219.5,2310.5,9795,1679,0,13580.5,53036,0,34512,49209,63129,23715,22046,24231,39956,179167,225525,284488,194550.5,177558,240014,198159.5,33495.5,2026.5,109735
128280,93614,142410,143931,180608,109256,130875.5,66167,121817.5,94987,75549,84047,78080.5,62957,27071,35439,85601,103074.5,49706,47657,34115,43061,49623.5,46186,51505,10162,13724,68517,94300,41535.5,22690.5,0,45331.5,45530.5,42970.5,44200,35508,51329.5,70772,173732,199404,217463,181534.5,203724,243538.5,135341.5,117433,121346,79162
114127,91445,135862,135918,144758,99671.5,127411,57868,110671.5,86591,66207,81385.5,86093.5,87675,35249,35885,104393,88329,54605,84285,84872,85133,57554.5,53763,65177,36662,38649,99149,141221,61503,49648,22825,78453,56572,69205.5,72309,69011,68893,76030,181875,197631,202939,198691,184513,228780,151020,129358,114167.5,104094.5
128044,112177.5,92125,117973.5,106103,126764,125297,50428.5,157971,103925,68765,3113,58545.5,113567,33134,31478,49069,0,33725,14312,181218,146572,65720,65720,58906,39645,28359,19880,0,53909,53983,18292,77248,65388,55538,62869,62869,64448.5,50002,134033,125671,75440,128380,119177.5,109385.5,135913,93713,124485.5,33157.5
195217,225420.5,216979,307132,291040,251237.5,269251,124203.5,255631,211227,165117,195080,0,258997.5,36058,52300,238813.5,304866,113980,139632,250341,275370,90883.5,90883.5,75671.5,45234,44058,151478,40712,98607.5,39930,11861,96003,71785,99627,71620,58141.5,122674,73588,249848,260250,232231,316547,433600,359588,305386,31181,0,74155
10094,9186.5,0,9526,10229,4747.5,39835.5,1768,8359.5,4267,9200,85244,72120.5,28439,10323,9523,46197,50392.5,25828.5,36868,39890,35191,14487.5,20618,29193.5,16355,11401,0,0,11959.5,22308.5,59272,12857.5,9862,29185,8469,8628,6799,28818,29051,25491,33683,28982,44624,39219,43444,35258,30330.5,29336
82700,52537.5,81454.5,82142,84354,63399,61511,28745.5,59125,52924,32861,34818,33417,26694,12357,20351,28674,36439,22562,17136,9717,30328,40626,47009,40515,24806,31025,57338,52857,42408.5,39848,38952,42312,47820,46217,52367.5,46911,45912,54299,79626,80880,96452,85015,78941,100660,61511,13290,10056,35498
170499,78330.5,199940,105004.5,120126,98675,226777.5,56990.5,75671,57869,31230,139316,85452.5,87116,8398,12450,106301,101105,43318,78484,58766,92673,145778,127482,175816,102995.5,117807.5,62560,1329,100891,121331,78094,134248,135474,160023,141367,140488,146547,66432,402034,407289,357053,351911.5,347452,391292,357967,317776,326075.5,356507
184115,122302.5,228952,147775,34611,163496.5,279775.5,71398,148868,112852,74887,141171.5,120194.5,140289,24758,20673,117073,135156,108954.5,75720,101982,130037,137491.5,141723,202946.5,99600,176956,80321,3266,140886.5,168759,78117,177398,165549,203343.5,164913,170582,180988,113768,415548,421642.5,404514.5,407180,391476,427821.5,396447,351252.5,356571,371246.5
91904,71603,147066,121730,194596,86086,129666,42129,100281,82057,59903,87074,103085,72010,16408,11635,72379,74382,50503,73076,69742,93053,81864,76974,102872.5,36116,61166.5,79183,3277,58960.5,92392,43435,96286,59697,94485,93187,103465,112351,108022,214162.5,224638,217299,224116,221451.5,247123.5,182777,0,0,20603
146419,108697,129686.5,131021,126745,115576,104930,52169.5,87890.5,87895,84025.5,90951,97579.5,93498,8817,31903,109240,104391.5,60934,62535,94125,61653,46202,46253,37558,23495,30540,85639,65344,58989.5,35855,28397,55334,47869,0,79814,88215,59565,79101,146027.5,145153,145174.5,158063,162703,162086,119417,57135,0,59850
171199,78521,216649.5,215820,232707,125265,189187.5,59053.5,129164,75467,57574,138623.5,151265,93967,17914,28219.5,123058,123595,75376,37062,60844,99597,64570,65199,95316,27477,38495.5,108308,70033,53364,88265,25567,91231.5,75693,102173,72201,79310,81906,96231,228365,266592,279960,247677.5,239727,280091,234988.5,1395.5,0,55606.5
121883,72565,168280,171586,234388,90437,140778,33825,88604,47910,40556.5,75214,24417.5,73538,12752,11777.5,82511,71857,50002,56145,39265,68392,108260,92255,94964,70019.5,85818,122956,115979,81842.5,109062.5,58852,91850,96346,118138,91917.5,103352,102209,104870,272890,286387,245028,253355.5,253882,307089,260218,0,0,39063
81990,91869,120968,137173,167728,102773,151583.5,43141,92355,92463,58146,96945.5,59064.5,94894,22164,18952,111983,106926.5,77634.5,62001,70260,92244,92780,92780,107324,64501,80193,141820,126722,91551,118236,50273,98326,100723,139809,78722,88339,96169,99236,277697,293857,260443,267543,291017,329638,262192,9979.5,0,66469.5
178564,108751.5,128053,16572,10901,152991,130513.5,79084.5,104035.5,106395,80184.5,169669.5,153118,135133,56549,35927,140106,148127.5,86160,94286,133757,138774,88781,88781,140405.5,69721,83815,110011,46314,94952.5,118991,39425,110245,122213,125785,123165,124911,123925,149272,231072,230309,223036,191276.5,226625,263641,189490.5,128860,19295,171719
87229,87863.5,113570.5,123446,120777.5,78900,173519,53423.5,64224.5,86251,48222,132368,162494.5,91935,32040,19624,132014,133492,58569,109340,80982,104714,76724.5,85269,119464.5,54306,65291,160047,242847,69250,105933,59509,90382,101550,113489,73439,80206,92812,126289,266361,268045,317974,258891,339125,434447,243620,194161,125361,207449.5
105925,68992,69317.5,0,6791.5,78707,114623.5,42366,81409,73230,52309,70062,61880.5,43061,9447,16380,84315.5,75769,54396,35462,24356,53811,35103.5,35103.5,25873.5,12629,22111,1948,0,23602,37536,20065,36705.5,22159,52524,14595.5,8445,27465,42588,182185,210403,190306,190283,184471.5,250697.5,178179.5,44959,57642,123410
153556,87285.5,198798,203957,221188,111707,115389.5,58326.5,89926,94043,53085,0,79589.5,122179,30389,23885,124589,134832.5,80202,58109,111143.5,121730,77220,77220,97459,58943,32620,3786,0,81202,119902,43049,91885.5,100112,93606,77044.5,87505,92534,103969,165220,172737,203421,158706,199044,226770,162875,29927.5,3518,91660
169567,87338.5,176225,214062.5,196233,77702.5,185256.5,47221.5,76081,70277,42763,110039,121096,77471,9407,14749,78397,99809.5,41663.5,30603,63598,65638,79137.5,65634,115670,44620,67514,85954.5,174645,75343.5,72853,0,73791,95891,89952,77857.5,82980,111323,77308,287886,251413,253292,275019,289062.5,307009.5,266608,3179,90165.5,76134
99192,105367.5,14966,32477,11985,92613,108539.5,58042,80752,85617,56917.5,3836.5,0,8242,0,0,0,3049.5,832,0,15030,17844,31830.5,29405,38424,18001,10209,22308,3646,34022.5,22632,0,22608.5,28397,19206.5,28575.5,39273,23011,38985,64038.5,77813,78169.5,105716.5,117398,96911,95369,3096,0,36686
168807,213019,122138,94261,25296,183809.5,270443,108205,189441,205114,120345,0,0,244461,111965,66313.5,17005,48299.5,31631,0,26672,213981,189189,192672,164064,143601.5,111313,103284,15766,118988,109950,11638,158788.5,188468.5,187763.5,129156,111552,116598.5,171166,384267,348928.5,328881,338266,349121,384402,392186,204915,29719.5,268228.5
